Inspection ID,DBA Name,AKA Name,License #,Address,Zip,Inspection Date,Latitude,Longitude,Location
1932535,PEPE'S MEXICAN RESTAURANT,PEPE'S MEXICAN RESTAURANT,43079,3231-3237 W 63RD ST ,60629,6/10/2016,41.77884294,-87.70438274,"(-87.70438273776571, 41.77884293773486)"
1932189,CAFE SELMARIE,CAFE SELMARIE,1069067,4729 N LINCOLN AVE ,60625,6/7/2016,41.9674066,-87.68761642,"(-87.68761642361608, 41.96740659751604)"
1781255,JIMMY JOHN'S CLARK,JIMMY JOHN'S CLARK,1768647,28 N CLARK ST ,60602,7/6/2016,41.88265087,-87.63105264,"(-87.63105264246144, 41.88265086811486)"
1932549,JOHNNY'S GRILL I,JOHNNY'S GRILL I,2368611,2545-2547 N KEDZIE BLVD ,60647,6/10/2016,41.92787854,-87.70692519,"(-87.70692518909259, 41.92787854149625)"
1946281,THE PEASANTRY,THE PEASANTRY,1647518,2723 N CLARK ST ,60614,7/8/2016,41.93203023,-87.64451901,"(-87.6445190106829, 41.932030227499915)"
1938188,THE PLAZA CAFE,THE PLAZA CAFE,1948326,8700 W BRYN MAWR AVE ,60631,7/7/2016,41.98109378,-87.84407563,"(-87.844075627491, 41.98109378013414)"
1938146,SHREE RUNG ROSCOE INC.,DUNKIN DONUTS,1841264,3359 N HARLEM AVE ,60634,7/7/2016,41.94146315,-87.80672279,"(-87.80672278635326, 41.94146315134617)"
1937988,PRESENCE RESSURRECTION MEDICAL CENTER,PRESENCE RESURRECTION MEDICAL CENTER,1096355,7435 W TALCOTT AVE ,60631,7/5/2016,41.98857518,-87.81297791,"(-87.81297791219501, 41.98857518279947)"
1932105,"BARAKAH FOODS INC.,",BARAKAH FOODS,2464464,2739 W DEVON AVE ,60659,6/3/2016,41.9974656,-87.69870592,"(-87.69870592240922, 41.997465599281334)"
1946349,GUCKENHEIMER & GROUPON,HELLO FOOD,2163282,600 W CHICAGO AVE ,60654,7/12/2016,41.89658519,-87.64299618,"(-87.64299618172501, 41.896585191199556)"
1938094,LA MICHOAKANA,LA MICHOAKANA,2252586,3125 W 26th ST ,60623,7/6/2016,41.84442315,-87.70366176,"(-87.70366175610236, 41.84442314568154)"
1932407,BONIVINO'S INC,BONIVINO'S INC,7004,109 - 111 W VAN BUREN ST ,60605,6/9/2016,41.87677124,-87.63106138,"(-87.63106138390339, 41.87677124480492)"
1932262,MORENA'S KITCHEN,MORENA'S KITCHEN,2418820,5054 W Armitage AVE ,60639,6/7/2016,41.9169551,-87.75314622,"(-87.75314621597919, 41.91695510428923)"
1932413,UNTITLED 111,UNTITLED 111,2129134,111-113 W KINZIE ST ,60654,6/9/2016,41.88909518,-87.63156942,"(-87.63156942408196, 41.88909517779018)"
1932175,LA VILLA,LA VILLA,2196970,3632-3640 N PULASKI RD ,60641,6/3/2016,41.94738146,-87.72757688,"(-87.72757688336624, 41.94738145671126)"
1946213,BURGER KING #181,BURGER KING,2368732,28 E 87TH ST ,60619,7/7/2016,41.73646911,-87.62302412,"(-87.62302412422503, 41.73646911302717)"
1770497,TWISTED CANTINA,TWISTED CANTINA,1998619,1640 S BLUE ISLAND AVE ,60608,5/10/2016,41.85870916,-87.66060401,"(-87.6606040076504, 41.85870915813739)"
1932326,NAHA RESTAURANT,NAHA RESTAURANT,1000612,500 N CLARK ST ,60654,6/8/2016,41.89086224,-87.63125333,"(-87.63125333127317, 41.89086223772983)"
1770338,ROAD RANGER #187,ROAD RANGER/SUBWAY,2163013,3401-3417 S CALIFORNIA AVE ,60608,5/6/2016,41.8321338,-87.69472806,"(-87.69472805927644, 41.832133802910384)"
1938064,PAPA RAYS PIZZA & WINGS,PAPA RAYS PIZZA & WINGS,2333610,4757 N SHERIDAN RD ,60640,7/5/2016,41.9689839,-87.65467275,"(-87.65467274518726, 41.96898390298873)"
1770429,COFFEE JOINT,COFFEE JOINT,2451585,2059 W IRVING PARK RD ,60618,5/9/2016,41.95401197,-87.68111928,"(-87.68111928325516, 41.95401196536202)"
1946428,SUPER SHARKS FISH & CHICKEN,SUPER SHARKS FISH & CHICKEN,2125103,8306 S SOUTH CHICAGO AVE ,60617,7/12/2016,41.74408866,-87.57549096,"(-87.57549095771091, 41.74408865892653)"
1727293,63 BAR & GRILL,63 BAR & GRILL,2202395,6341-6343 N BROADWAY ,60660,5/6/2016,41.99759419,-87.66034487,"(-87.66034486500234, 41.997594186195435)"
1938161,HUBBLE HOOKAH,HUBBLE HOOKAH,1816306,3308 N HARLEM AVE ,60634,7/7/2016,41.94011194,-87.80696856,"(-87.80696856103847, 41.94011194402083)"
1946355,FAT ALBERT,FAT ALBERT,2087634,6854 S ASHLAND AVE ,60636,7/12/2016,41.76874967,-87.66405941,"(-87.6640594139128, 41.7687496714465)"
1770260,NATY'S PIZZA #2,NATY'S PIZZA #2,38483,1757 W CHICAGO AVE ,60622,5/5/2016,41.89588463,-87.67203069,"(-87.67203069413449, 41.89588462500318)"
1946254,Edible Arrangements of South Chicago,Edible Arrangements of South Chicago,1943557,2031 E 95TH ST ,60617,7/8/2016,41.72237416,-87.57411884,"(-87.57411884277383, 41.72237416138551)"
1770473,TWO LIONS PUB &GRILL,TWO LIONS PUB & GRILL,2443460,2943 N MILWAUKEE AVE ,60618,5/10/2016,41.93481506,-87.716594,"(-87.7165939979102, 41.93481506295231)"
1770272,Howl at the Moon,Howl at the Moon,1140213,26-30 W HUBBARD ST ,60654,5/6/2016,41.8901587,-87.62900058,"(-87.62900058152663, 41.890158698721514)"
1723214,REHYDRATE WATER BAR + CAFE,CHICAGO SWEATLODGE/REHYDRATE WATER BAR + CAFE,1817167,3500-3504 N CICERO AVE ,60641,5/12/2016,41.944317,-87.74716146,"(-87.74716146412266, 41.94431699793207)"
1932514,STEAK HOAGY SWEET & MORE INC,STEAK HOAGY SWEET & MORE,2358835,8154 S COTTAGE GROVE AVE ,60619,6/10/2016,41.74600079,-87.60523691,"(-87.60523691412024, 41.74600078952823)"
1779211,CURRY POINT,CURRY POINT,2304080,3913 N SHERIDAN RD ,60613,6/8/2016,41.95309513,-87.6543569,"(-87.65435690022719, 41.953095125502905)"
1938095,WOLVERINE TRADING LLC,WOLVERINE CAFE,1969715,175 W JACKSON BLVD ,60604,7/6/2016,41.87801449,-87.63318903,"(-87.63318903001444, 41.878014487249544)"
1932166,EL NUEVO GUADALAJARA INC,EL NUEVO GUADALAJARA INC,663,4350 S ASHLAND AVE ,60609,6/3/2016,41.81437322,-87.66526255,"(-87.66526254784034, 41.81437321852337)"
1770600,SEE THRU CHINESE KITCHEN,SEE THRU CHINESE KITCHEN,2359267,6700 S STONY ISLAND AVE ,60649,5/11/2016,41.7732929,-87.58644237,"(-87.58644236831432, 41.77329289585066)"
1932503,MEZZA GRILLED WRAPS & PITAS,MEZZA,2147911,222 W MERCHANDISE MART PLZ ,60654,6/10/2016,41.88807428,-87.6349552,"(-87.63495520292739, 41.8880742810662)"
1938203,TUTTO ITALIANO,TUTTO ITALIANO,34465,501 S WELLS ST ,60607,7/7/2016,41.8755372,-87.63351022,"(-87.6335102177828, 41.87553719537306)"
1770519,CALUMET FISHERIES INC,CALUMET FISHERIES INC,3543,3259 E 95TH ST ,60617,5/10/2016,41.72273269,-87.54453083,"(-87.5445308299031, 41.72273269460603)"
1932454,RIDGE COUNTRY CLUB,RIDGE COUNTRY CLUB,32350,10522 S CALIFORNIA AVE ,60655,6/9/2016,41.70201325,-87.6915235,"(-87.69152350224961, 41.70201325293075)"
1770478,SUBTERRANEAN CAFE & CABARET,SUBTERRANEAN CAFE & CABARET,38547,2011 W NORTH AVE ,60647,5/10/2016,41.91036402,-87.67806272,"(-87.67806272285702, 41.910364021765275)"
1770627,PRIME FISH AND HOAGY,PRIME FISH AND HOAGY,2036283,8022 S HALSTED ST ,60620,5/12/2016,41.74810406,-87.64411513,"(-87.64411513161956, 41.74810405559482)"
1932532,THE ARTISAN CELLARS,THE ARTISAN CELLARS,1336364,222 W MERCHANDISE MART PLZ ,60654,6/10/2016,41.88807428,-87.6349552,"(-87.63495520292739, 41.8880742810662)"
1932340,DELICIAS MEXICANA RESTAURANT,DELICIAS MEXICANA,2164181,4148 W 26TH ST ,60623,6/8/2016,41.84430121,-87.72904239,"(-87.72904239421526, 41.84430121435094)"
1932558,JAMAICAN  GATES,JAMAICAN GATES,1986698,10226 S HALSTED ST ,60628,6/10/2016,41.70790993,-87.64300674,"(-87.64300673781825, 41.70790992815699)"
1946269,LOS OLIVO'S,LOS OLIVO'S,1382568,3400 W 31ST ST ,60623,7/8/2016,41.83725399,-87.7097778,"(-87.70977780109507, 41.83725398572263)"
1770286,SLUGGERS GRILL,SLUGGERS GRILL,23242,3540 N CLARK ST ,60657,5/6/2016,41.94657696,-87.65618754,"(-87.65618754109963, 41.946576955272015)"
1776276,CHICAGO'S PIZZA,CHICAGO'S PIZZA,1336958,1919-1921 W MONTROSE AVE ,60613,6/8/2016,41.96137293,-87.67682523,"(-87.6768252331503, 41.961372932887095)"
1770637,STEPPENWOLF THEATRE COMPANY,STEPPENWOLF,2442535,1650-1700 N HALSTED ST ,60614,5/12/2016,41.91235702,-87.6484647,"(-87.64846469892775, 41.91235702099973)"
1932020,The Dark Horse Tap and Grill,The Dark Horse Tap and Grill,1144544,3443 N SHEFFIELD AVE ,60657,6/2/2016,41.94483708,-87.65410975,"(-87.65410974708492, 41.94483708470645)"
1770362,"PALETERIA Y NEVERIA LA FLOR DE MICHOACAN, CORP.","PALETERIA Y NEVERIA LA FLOR DE MICHOACAN, CORP.",2438045,4222 W 26TH ST ,60623,5/9/2016,41.84428193,-87.73033724,"(-87.73033724022376, 41.844281925871094)"
1938134,PUEBLITO VIEJO,PUEBLITO VIEJO,38156,5429 N LINCOLN AVE ,60625,7/6/2016,41.98038076,-87.69261453,"(-87.69261452903983, 41.98038076279214)"
1770648,PARLOR PIZZA BAR,PARLOR PIZZA BAR,2437116,1824-1826 W DIVISION ST ,60622,5/12/2016,41.90335951,-87.67339734,"(-87.67339733788289, 41.90335951000414)"
1932342,CHUCKIE'S,CHUCKIE'S,2032269,1412 W MORSE AVE ,60626,6/8/2016,42.00800667,-87.66649165,"(-87.66649164998036, 42.0080066687647)"
1770527,MAGGIE GYROS & CHICKEN,MAGGIE GYROS & CHICKEN,1869774,349 E 47TH ST ,60653,5/10/2016,41.80925659,-87.61766628,"(-87.61766627644529, 41.80925659134507)"
1776230,PASTA AL GUSTO,PASTA AL GUSTO,2358877,3737 N SOUTHPORT ,60613,5/9/2016,41.9499666,-87.66395007,"(-87.66395007499032, 41.94996659511004)"
1938137,CARNITAS & TACOS MARAVATIO INC.,CARNITAS & TACOS MARAVATIO INC.,2470282,4228 W 26TH ST ,60623,7/6/2016,41.84427856,-87.73057227,"(-87.73057226544616, 41.8442785563759)"
1776267,ROCKIT  BURGER BAR,ROCKIT BAR & GRILL,1937955,3700 N CLARK ST ,60613,6/2/2016,41.94901088,-87.65814287,"(-87.65814287476813, 41.949010883298726)"
1931949,MYSORE WOODLANDS,MYSORE WOODLANDS,2229409,2548-2550 W DEVON AVE ,60659,6/1/2016,41.99776535,-87.69428407,"(-87.69428406894727, 41.9977653535896)"
1938149,Halsted Street Deli,Halsted Street Deli,2129944,8550 W BRYN MAWR AVE ,60631,7/7/2016,41.98114396,-87.84108737,"(-87.84108737455419, 41.981143964082634)"
1776269,BACCI CAFE & PIZZERIA WRIGLEYVILLE INC.,BACCI CAFE & PIZZERIA WRIGLEYVILLE INC.,1330650,950 W ADDISON ST ,60613,6/3/2016,41.94735998,-87.65393245,"(-87.65393244544859, 41.947359980046166)"
1770515,AFC SUSHI @ WALGREENS #15065,AFC SUSHI @ WALGREENS,2198324,1601 N MILWAUKEE AVE ,60647,5/10/2016,41.91060814,-87.67757728,"(-87.67757727904994, 41.91060813766019)"
1932510,PORETTA'S RESTAURANT,PORETTA'S RESTAURANT,43956,3656 N CENTRAL AVE ,60634,6/10/2016,41.94759578,-87.76696294,"(-87.76696293999464, 41.94759577681167)"
1946409,"DIM SUM HOUSE, INC","DIM SUM HOUSE, INC",25179,2610 S WENTWORTH AVE ,60616,7/12/2016,41.845188,-87.63196653,"(-87.63196652567731, 41.845187997968885)"
1932236,LA MIXTECA POBLANA,LA MIXTECA POBLANA,2254182,2880 W CERMAK RD ,60623,6/7/2016,41.85196403,-87.69882966,"(-87.69882966389457, 41.85196402912545)"
1932354,HAROLD'S CHICKEN & FAMILY,HAROLD'S CHICKEN & FAMILY,2463460,1208 W 111TH ST ,60643,6/8/2016,41.69234392,-87.65253399,"(-87.65253399446618, 41.692343923055205)"
1932387,JS MARTINEZ CORPORATION,JS MARTINEZ CORPORATION,2397522,4125 W 26TH ST ,60623,6/9/2016,41.84409518,-87.72817615,"(-87.7281761467924, 41.844095184180716)"
1770536,MY LITTLE ROME,MY LITTLE ROME,2428721,6706 W BELMONT AVE ,60634,5/10/2016,41.93830414,-87.793571,"(-87.79357100323705, 41.93830413675827)"
1946299,"NEVERIA AUROS, INC.","NEVERIA AUROS, INC.",1515263,3633 W 26TH ST ,60623,7/8/2016,41.84425865,-87.71594584,"(-87.71594584494551, 41.84425865447129)"
1770399,PEGASUS ON THE FLY,PEGASUS ON THE FLY,1142106,5700 S CICERO AVE ,60638,5/9/2016,41.78932932,-87.74164564,"(-87.74164564419637, 41.789329323265385)"
1946418,EL PATRON A MODERN TAQUERIA,TAQUERIA EL PATRON,2134773,6832 W ARCHER AVE ,60638,7/12/2016,41.7922412,-87.79286084,"(-87.79286084020947, 41.79224120425551)"
1932180,SIBONEY CUBAN CUISINE,SIBONEY,1969486,2163-2165 N WESTERN AVE ,60647,6/6/2016,41.92165498,-87.68739128,"(-87.6873912811314, 41.921654984729464)"
1770439,GARLIC & CHILI THAI CUISINE,GARLIC & CHILI THAI CUISINE,68311,1232 N LA SALLE DR ,60610,5/9/2016,41.90484145,-87.63310113,"(-87.63310112695247, 41.904841451218275)"
1932235,CHINA CAFE,CHINA CAFE,2419388,2300 S WENTWORTH AVE ,60616,6/7/2016,41.85093939,-87.63212018,"(-87.63212018252484, 41.850939392805564)"
1932043,TACO BELL #30404,TACO BELL,2320371,500 W MADISON ,60661,6/2/2016,41.88199434,-87.63975868,"(-87.6397586848809, 41.88199433820508)"
1770448,POPEYES CHICKEN,POPEYES CHICKEN,1898317,17 S WABASH AVE ,60603,5/9/2016,41.88163119,-87.62605243,"(-87.62605242525508, 41.88163118732629)"
1932187,BLANCA E GUTIERREZ,PALETERIA PANCHO,1355970,2513 S PULASKI RD ,60623,6/7/2016,41.84568784,-87.72445601,"(-87.72445601246815, 41.84568784296926)"
1938013,ASOCIACION SOCIAL DEL AZUAY,ASOCIACION SOCIAL DEL AZUAY,1675893,3747-3751 W MONTROSE AVE ,60618,7/5/2016,41.96090661,-87.72239228,"(-87.72239227672361, 41.960906609590054)"
1770370,LEGHORN CHCIKEN 2,LEGHORN CAFE,2359338,600 N LA SALLE DR ,60654,5/9/2016,41.89244528,-87.63275537,"(-87.6327553744108, 41.892445282364825)"
1932244,OLD COUNTRY BUFFET,OLD COUNTRY BUFFET,21793,6560 W FULLERTON AVE ,60707,6/7/2016,41.9237502,-87.78988086,"(-87.78988085962634, 41.92375020104243)"
1770556,UNCLE JOHN'S BARBECUE,DAT BARBECUE,2185442,8247-8249 S COTTAGE GROVE AVE ,60619,5/10/2016,41.74440376,-87.60489923,"(-87.6048992274111, 41.744403764576134)"
1938105,STARBUCKS #231,STARBUCKS,2253111,3400 N SOUTHPORT AVE ,60657,7/6/2016,41.94346157,-87.66406559,"(-87.66406559146299, 41.94346156594386)"
1932440,LUIS C. GOMEZ,BRAVO'S PIZZA,1246126,4419 W FULLERTON AVE ,60639,6/9/2016,41.92424573,-87.73733169,"(-87.73733169173367, 41.92424572942599)"
1751306,NEW STONY SUMBARINE INC.,NEW STONY SUBMARINE,2060138,8440 S STONY ISLAND AVE ,60617,4/1/2016,41.74116698,-87.58589024,"(-87.58589023625537, 41.74116698497552)"
1632563,MATHER'S MORE THEN A CAFE,MATHER'S MORE THAN A CAFE,1800580,3235 N CENTRAL AVE ,60634,3/3/2016,41.93965426,-87.76639052,"(-87.76639051535662, 41.9396542640577)"
1632577,SUBWAY,SUBWAY,2098323,615 W LAKE ST ,60661,3/3/2016,41.88559449,-87.64346246,"(-87.64346245829006, 41.88559449266443)"
1632758,HILTON GARDEN INN CHICAGO NORTH LOOP,HILTON GARDEN INN CHICAGO NORTH LOOP,2363800,66 E WACKER PL ,60601,3/8/2016,41.88692341,-87.62538653,"(-87.62538653091903, 41.886923414167214)"
1751564,WING WAH LAU RESTAURANT,WING WAH LAU RESTAURANT,2263913,4340 S ARCHER AVE ,60632,4/7/2016,41.81455427,-87.7037213,"(-87.70372129941862, 41.814554270530905)"
1751707,KARAVITES REST INC,MCDONALD'S,11136,5130 N SHERIDAN RD ,60640,4/8/2016,41.97628306,-87.65514777,"(-87.65514776882976, 41.97628305591404)"
1751373,RA SUSHI,RA SUSHI,78398,1139 N STATE ST ,60610,4/5/2016,41.90317004,-87.62847164,"(-87.62847163882078, 41.90317003710912)"
1632826,EN HAKKORE 2.0,EN HAKKORE 2.0,2437297,1467 N MILWAUKEE AVE ,60622,3/9/2016,41.90865391,-87.67454937,"(-87.67454936575699, 41.90865390855325)"
1764117,ATHENA RESTAURANT,ATHENA RESTAURANT,47199,212 S HALSTED ST ,60661,5/4/2016,41.87880138,-87.6474162,"(-87.64741620290556, 41.87880137816326)"
1632643,KENTUCKY FRIED CHICKEN 521043,KENTUCKY FRIED CHICKEN 521043,1816814,10200 S HALSTED ST ,60628,3/3/2016,41.70864399,-87.64302435,"(-87.64302434778298, 41.708643985185354)"
1632939,COZY NOODLES & RICE,COZY NOODLES & RICE,1384276,3456 N SHEFFIELD AVE ,60657,3/10/2016,41.9451081,-87.65441182,"(-87.65441181641037, 41.94510810433101)"
1632722,FRIENDS SUSHI,FRIENDS SUSHI,1797801,710 N RUSH ST ,60611,3/4/2016,41.89532082,-87.6256201,"(-87.62562009892783, 41.89532082029217)"
1751432,INSPIRATION CORPORATION,INSPIRATION CORPORATION,81578,4554 N BROADWAY ,60640,4/5/2016,41.96503885,-87.65740624,"(-87.65740624162171, 41.96503884726066)"
1689302,Qdoba Mexican Eats #2621,QDOBA,1991945,100 N LA SALLE ST ,60602,4/5/2016,41.88323718,-87.63255558,"(-87.63255557700788, 41.88323717511991)"
1632506,YANBANG CAI SICHUAN RESTAURANT,YANBANG CAI SICHUAN,2246351,228 W CERMAK RD ,60616,3/2/2016,41.85294484,-87.63322445,"(-87.6332244476211, 41.85294483663146)"
1633009,LA TRUCHA ARCOIRIS,LA TRUCHA ARCOIRIS,2069691,4622 S KEDZIE AVE ,60632,3/11/2016,41.80922222,-87.70416556,"(-87.70416555919478, 41.8092222200462)"
1632674,REGGIE'S BAR & GRILL,REGGIE'S BAR & GRILL,1841043,2105 S STATE ST ,60616,3/4/2016,41.85406377,-87.62696054,"(-87.6269605360631, 41.85406376900946)"
1751663,TAQUERIA EL CHARO DE SAN FRANCISCO,TAQUERIA EL CHARO DE SAN FRANCISCO,1741003,3655 E 106TH ST ,60617,4/8/2016,41.70261923,-87.53430877,"(-87.534308773127, 41.702619232856534)"
1751849,PARK TAVERN CHICAGO,PARK TAVERN,36240,1645 W JACKSON BLVD ,60612,4/12/2016,41.87748553,-87.66852104,"(-87.66852104233708, 41.87748553469393)"
1632709,THE BEER BISTRO NORTH,THE BEER BISTRO,1937764,1415 W FULLERTON AVE ,60614,3/4/2016,41.92509839,-87.66399095,"(-87.66399095186429, 41.92509838922352)"
1751694,JIM'S ORIGINAL,JIM'S ORIGINAL,1620411,1250 S UNION AVE ,60607,4/8/2016,41.86578454,-87.64521477,"(-87.6452147735033, 41.865784541221885)"
1763931,TONY'S ITALIAN BEEF,TONY'S ITALIAN BEEF,3847,7007 S PULASKI RD ,60629,5/2/2016,41.76567603,-87.72229053,"(-87.72229053217855, 41.76567603426411)"
1751553,BLACKBIRD,BLACKBIRD,51664,619 W RANDOLPH ST ,60661,4/7/2016,41.88432041,-87.6436014,"(-87.64360139964732, 41.884320409140116)"
1632874,"PERFECT TJA, INC.",THAI THAI RESTAURANT,2196203,3922 N ELSTON AVE ,60618,3/9/2016,41.95230871,-87.71734716,"(-87.71734716272289, 41.95230870594275)"
1751591,BEEFBELLY,BEEFBELLY/MOLLY AND MILES,2419340,4800-4802 N CENTRAL AVE ,60630,4/7/2016,41.96782599,-87.76762486,"(-87.76762485604898, 41.96782599081704)"
1751471,MCDONALDS,MCDONALDS,1445833,740 E 47TH ST ,60653,4/6/2016,41.8096287,-87.60736974,"(-87.60736973785798, 41.80962869787754)"
1689299,TAVERN AT THE PARK,TAVERN AT THE PARK,1800448,130 E RANDOLPH ST ,60601,4/1/2016,41.88458837,-87.62327256,"(-87.62327256105529, 41.884588371969095)"
1632785,SUBWAY,SUBWAY,2099425,4711 S KEDZIE AVE ,60632,3/8/2016,41.80778739,-87.70381745,"(-87.70381745031258, 41.807787393417925)"
1751615,CAFE BIONDA,CAFE BIONDA,2293115,1922-1924 S STATE ST ,60616,4/7/2016,41.85588513,-87.62730544,"(-87.62730543584168, 41.855885130548536)"
1751499,HUB'S GYROS II INC,HUB'S GYROS II,6503,5540 N LINCOLN AVE ,60625,4/6/2016,41.98222979,-87.6938395,"(-87.69383949704255, 41.98222979264743)"
1751501,SAME DAY CAFE,SAME DAY CAFE,2350337,2651 N KEDZIE AVE ,60647,4/6/2016,41.92994576,-87.70722663,"(-87.70722662513178, 41.92994575551201)"
1751858,SELECT,SELECT ULTRA LOUNGE,1847582,2542-2544 W PETERSON AVE ,60659,4/12/2016,41.99058393,-87.69384757,"(-87.69384756521112, 41.99058392710888)"
1751224,J & N INC,MELI CAFE & JUICE BAR,1594002,301-305 S HALSTED ST ,60661,4/1/2016,41.87791646,-87.64709454,"(-87.64709454261211, 41.87791646039982)"
1632993,DUNKIN DONUTS / BASKIN ROBBINS,DUNKIN DONUTS / BASKIN ROBBINS,1493582,4821 N KEDZIE AVE ,60625,3/11/2016,41.96911042,-87.70834947,"(-87.70834946655077, 41.96911041708682)"
1751387,LA BOMBA RESTAURANT,LA BOMBA RESTAURANT,2231777,3221 W ARMITAGE AVE ,60647,4/5/2016,41.91728109,-87.7078566,"(-87.70785660455108, 41.91728108852338)"
1742214,CAPT'N NEMOS,CAPT'N NEMOS,47165,3650 N ASHLAND AVE ,60613,3/4/2016,41.94849442,-87.66904694,"(-87.6690469389636, 41.94849441572447)"
1751675,INSPIRATION CORPORATION,INSPIRATION CORPORATION,81578,4554 N BROADWAY ,60640,4/8/2016,41.96503885,-87.65740624,"(-87.65740624162171, 41.96503884726066)"
1764088,HAPPY CAFE,HAPPY CAFE,70372,2351 S WENTWORTH AVE ,60616,5/4/2016,41.84944169,-87.63179107,"(-87.63179107433243, 41.84944168775224)"
1632738,EL TIPICO MEXICAN GRILL,EL CATRIN,2037965,1905-1907 W FOSTER AVE ,60640,3/4/2016,41.97596207,-87.67664451,"(-87.67664450542928, 41.975962069519994)"
1632696,CHOP STICK EXPRESS,CHOP STICK EXPRESS,1697822,7230 N HARLEM AVE ,60631,3/4/2016,42.0126492,-87.80677321,"(-87.80677321359163, 42.012649199723015)"
1727287,LICKITY SPLIT FROZEN CUSTARD & SWEETS,LICKITY SPLIT FROZEN CUSTARD & SWEETS,2048650,6056 N BROADWAY ,60660,5/4/2016,41.99257145,-87.6604939,"(-87.66049389721275, 41.99257145211282)"
1632446,HEARTLAND CAFE,HEARTLAND CAFE,2177842,7000 N GLENWOOD AVE ,60626,3/1/2016,42.00917698,-87.6663694,"(-87.66636939865349, 42.00917697647974)"
1750214,MAD LOVE,MAD LOVE,2457909,1810 W MONTROSE AVE ,60613,4/1/2016,41.96161928,-87.67502882,"(-87.67502882185283, 41.961619281289565)"
1763985,AU BON PAIN,AU BON PAIN,1979993,1653 W CONGRESS PKWY ,60612,5/3/2016,41.87503334,-87.668753,"(-87.66875300130346, 41.87503334144109)"
1689317,CHICK-FIL-A STATE & LAKE,CHICK-FIL-A,2246948,177 N State ST ,60601,4/12/2016,41.88527796,-87.62778288,"(-87.62778287517119, 41.88527795660976)"
1751401,TACO FRESCO,TACO FRESCO,1740135,29 N WACKER DR ,60606,4/5/2016,41.88309101,-87.63664593,"(-87.63664592832622, 41.883091005891075)"
1632405,SUMMER HOUSE (T2 MAIN),SUMMER HOUSE (T2 NEAR SECURITY),2442994,11601 W TOUHY AVE ,60666,3/1/2016,42.0085364,-87.91442844,"(-87.91442843927047, 42.008536400868735)"
1751838,NORWOOD RESTAURANT,NORWOOD RESTAURANT,2457849,6101 N NORTHWEST HWY ,60631,4/12/2016,41.99247686,-87.79900315,"(-87.79900315043635, 41.99247685596986)"
1751514,Subway Sandwiches & Salads,SUBWAY,2004462,352 W ARMITAGE AVE ,60614,4/6/2016,41.91843669,-87.63851035,"(-87.63851034953316, 41.91843669197498)"
1632804,"ZACATACOS, II. INC","ZACATACOS, II. INC",1647307,3949 W 71ST ST ,60629,3/8/2016,41.76399366,-87.72208036,"(-87.72208036368175, 41.763993664613885)"
1751864,SUSHI SAI,SUSHI SAI,1893197,123 N WACKER DR ,60606,4/12/2016,41.88374822,-87.63666184,"(-87.6366618383099, 41.883748216941356)"
1770239,"NEW CHINA EXPRESS, INC","NEW CHINA EXPRESS, INC",49671,2101 E 71ST ST ,60649,5/5/2016,41.76599,-87.57378734,"(-87.57378733665412, 41.765990001140594)"
1689244,M BURGER,M BURGER,2098829,100 W RANDOLPH ST ,60601,3/2/2016,41.88458627,-87.63101045,"(-87.63101044588599, 41.88458626715456)"
1751692,RUK SUSHI AND THAI,RUK SUSHI AND THAI CUISINE,2108163,4431 N MILWAUKEE AVE ,60630,4/8/2016,41.96155384,-87.7550994,"(-87.75509939573654, 41.96155384444727)"
1764134,BARBECUE KING RESTAURANT,BARBECUE KING RESTAURANT,32172,2148 S ARCHER AVE ,60616,5/4/2016,41.85351003,-87.63375047,"(-87.6337504691269, 41.853510030263166)"
1764014,Subway,Subway,2079385,1406 W 18th ST ,60608,5/3/2016,41.85798054,-87.66161008,"(-87.66161007814216, 41.85798053852561)"
1751350,MESSY DOGS & EMPANADA KINGDOM,MESSY DOGS & EMPANADA KINGDOM,2458046,7006 W DIVERSEY AVE ,60707,4/5/2016,41.93092528,-87.80130969,"(-87.80130968986973, 41.930925280034046)"
1632452,INTERCONTINENTAL HOTEL CHICAGO,"ENO, EMPL CAFE, BANQUET",2437972,505 N MICHIGAN AVE ,60611,3/1/2016,41.89112059,-87.6239887,"(-87.62398870432278, 41.891120593048875)"
1751486,CIS CAFE,THE UNIVERSITY OF CHICAGO,1743117,929 E 57TH ST ,60637,4/6/2016,41.79126716,-87.60271129,"(-87.60271128899744, 41.79126716396833)"
1751871,BACCI PIZZA LITTLE ITALY INC.,BACCI PIZZA,2458253,1421 W TAYLOR ,60607,4/12/2016,41.86921678,-87.66249389,"(-87.66249389074504, 41.86921677973378)"
1763987,YUMMY'S GRILL,YUMMY'S GRILL,1696435,5609 W BLOOMINGDALE AVE ,60639,5/3/2016,41.91255359,-87.76602025,"(-87.76602024678797, 41.91255359190708)"
1632859,CHICAGO PITA KITCHEN,CHICAGO PITA KITCHEN,1875357,13227 S BRAINARD AVE ,60633,3/9/2016,41.65491155,-87.55408109,"(-87.55408108521225, 41.65491155136883)"
1751905,FUH,FUH,2392073,2218 N LINCOLN AVE ,60614,4/12/2016,41.92227753,-87.64454446,"(-87.64454446144859, 41.92227753141586)"
1770230,POPEYES,POPEYES,1577600,6622 W FULLERTON AVE ,60707,5/5/2016,41.9237393,-87.79134898,"(-87.79134897916926, 41.923739299500106)"
